"state","name","city","country","lat","lng","description","wndfinder_link","stat[]"
"true","Cumbuco ","Icarai","Brazil","","","Long, sandy beach. Several kilometers long, can hold hundreds of kiters. Lots of space, only in front of the Eco Paradise it gets packed during season. On high tide the beach can get very narrow at some spots. Horses and cars on the beach, pay attention when launching and landing.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=br76","[{:month=>1, :stat=>52}, {:month=>2, :stat=>39}, {:month=>3, :stat=>17}, {:month=>4, :stat=>10}, {:month=>5, :stat=>32}, {:month=>6, :stat=>21}, {:month=>7, :stat=>27}, {:month=>8, :stat=>64}, {:month=>9, :stat=>75}, {:month=>10, :stat=>67}, {:month=>11, :stat=>65}, {:month=>12, :stat=>42}]"
"true","Paracuru Kitebeach ","Paracuru","Brazil","","","The beach is very big and nice white sand. Plenty space to launch kites at low tide, gets narrow on high tide. But to the left and right of the restaurant you will find lots of space.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=br76","[{:month=>1, :stat=>52}, {:month=>2, :stat=>39}, {:month=>3, :stat=>17}, {:month=>4, :stat=>10}, {:month=>5, :stat=>32}, {:month=>6, :stat=>21}, {:month=>7, :stat=>27}, {:month=>8, :stat=>64}, {:month=>9, :stat=>75}, {:month=>10, :stat=>67}, {:month=>11, :stat=>65}, {:month=>12, :stat=>42}]"
"true","Barra ","Cumbuco","Brazil","","","The beach has a pretty good area to launch and land the kite, no concrete, no buildings, just sand and coconuts trees. Only some cars can be park around the lagoon. Sand on the northern top and grass and barracas on the South side. Weekends can get really crowded with locals, there are windsurfers too and on the shores many people, swimmers and bathers. During the week there's no people, only kiters.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=br76","[{:month=>1, :stat=>52}, {:month=>2, :stat=>39}, {:month=>3, :stat=>17}, {:month=>4, :stat=>10}, {:month=>5, :stat=>32}, {:month=>6, :stat=>21}, {:month=>7, :stat=>27}, {:month=>8, :stat=>64}, {:month=>9, :stat=>75}, {:month=>10, :stat=>67}, {:month=>11, :stat=>65}, {:month=>12, :stat=>42}]"
"true","Taiba ","Taiba","Brazil","","","Big sandy beach with lots of space.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=br76","[{:month=>1, :stat=>52}, {:month=>2, :stat=>39}, {:month=>3, :stat=>17}, {:month=>4, :stat=>10}, {:month=>5, :stat=>32}, {:month=>6, :stat=>21}, {:month=>7, :stat=>27}, {:month=>8, :stat=>64}, {:month=>9, :stat=>75}, {:month=>10, :stat=>67}, {:month=>11, :stat=>65}, {:month=>12, :stat=>42}]"
"false","Ilha ","Itarema","Brazil","","","The size of the sandy beach depends on the tide. Gets very small on high tide, but lots of space on low tide. Be careful at low tide, then the sand can get very slickly.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=br31","[{:month=>1, :stat=>0}, {:month=>2, :stat=>0}, {:month=>3, :stat=>99}, {:month=>4, :stat=>24}]"
"true","Jericoacoara ","Jericoacoara","Brazil","","","This is a 20 km long beach with nothing dangerous. Miles and miles of empty sandy beach. Packed sand perfect for rigging, launching and landing with ease and safety. No obstructions except for a sand dune off to the side.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=br30","[{:month=>1, :stat=>68}, {:month=>2, :stat=>57}, {:month=>3, :stat=>34}, {:month=>4, :stat=>28}, {:month=>5, :stat=>27}, {:month=>6, :stat=>34}, {:month=>7, :stat=>56}, {:month=>8, :stat=>71}, {:month=>9, :stat=>77}, {:month=>10, :stat=>74}, {:month=>11, :stat=>82}, {:month=>12, :stat=>68}]"
"true","Lagoa ","Taiba","Brazil","","","Very big, sandy beach. Sand around the lagoon. Lots of space. Rocks to the left and right of the channel to the other lagoon - very dangerous! Some cars park along the lagoon, do not launch upwind of them.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=br76","[{:month=>1, :stat=>52}, {:month=>2, :stat=>39}, {:month=>3, :stat=>17}, {:month=>4, :stat=>10}, {:month=>5, :stat=>32}, {:month=>6, :stat=>21}, {:month=>7, :stat=>27}, {:month=>8, :stat=>64}, {:month=>9, :stat=>75}, {:month=>10, :stat=>67}, {:month=>11, :stat=>65}, {:month=>12, :stat=>42}]"
"false","Ibiraquera ","Ibiraquera","Brazil","","","The beautiful beach is perfectly safe since it is a long sandy beach without any dangerous rocks downwind from the point. So you can land and launch your kite safely.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=br47","[{:month=>1, :stat=>99}, {:month=>2, :stat=>99}, {:month=>3, :stat=>25}, {:month=>4, :stat=>0}, {:month=>5, :stat=>99}, {:month=>6, :stat=>99}, {:month=>7, :stat=>70}]"
"true","Barra ","Canguaretama, Baia Formosa","Brazil","","","Very nice beach. Lots of space, white and soft sand, some rocks but no big deal at all. In Barra do Cunhau you have different possibilities to start and land your kite: directly at the lagoon with onshore wind and normally enough place depending on the tide. To the left beach sise with sideshore wind with big start and land area. Or on the other site of the lagoon on the right beachside with sideonshore wind and place for 300 kites.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=br26","[{:month=>1, :stat=>56}, {:month=>2, :stat=>54}, {:month=>3, :stat=>44}, {:month=>4, :stat=>39}, {:month=>5, :stat=>39}, {:month=>6, :stat=>43}, {:month=>7, :stat=>50}, {:month=>8, :stat=>62}, {:month=>9, :stat=>72}, {:month=>10, :stat=>73}, {:month=>11, :stat=>71}, {:month=>12, :stat=>65}]"
"false","Icaraizinho ","Icaraizinho (Icarai de Amontada)","Brazil","","","Beautiful unspoiled beach, nice soft sand, no shells, no pebbles, plenty of space to launch and land kite.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=br31","[{:month=>1, :stat=>0}, {:month=>2, :stat=>0}, {:month=>3, :stat=>99}, {:month=>4, :stat=>24}]"
"true","Carelmapu ","Pargua","Chile","","","","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=cl7","[{:month=>1, :stat=>21}, {:month=>2, :stat=>22}, {:month=>3, :stat=>16}, {:month=>4, :stat=>15}, {:month=>5, :stat=>22}, {:month=>6, :stat=>24}, {:month=>7, :stat=>27}, {:month=>8, :stat=>30}, {:month=>9, :stat=>18}, {:month=>10, :stat=>19}, {:month=>11, :stat=>21}, {:month=>12, :stat=>21}]"
"true","Puclaro ","Gualliguaica","Chile","","","Beach with hard sand. The beach is not safe. Is getting better all the time, but you need to look out for rocks. Wind on the shore is gusty, ask local schools for advise if it's your first time there. Boots are highly recommended.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=cl4","[{:month=>1, :stat=>24}, {:month=>2, :stat=>20}, {:month=>3, :stat=>13}, {:month=>4, :stat=>7}, {:month=>5, :stat=>3}, {:month=>6, :stat=>3}, {:month=>7, :stat=>3}, {:month=>8, :stat=>5}, {:month=>9, :stat=>10}, {:month=>10, :stat=>17}, {:month=>11, :stat=>21}, {:month=>12, :stat=>22}]"
"true","Pichidangui ","Los Vilos","Chile","","","Nice and soft sand, a bit crowded in summer season, but plenty space to launch and land. 3 miles long beach.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=cl9","[{:month=>1, :stat=>22}, {:month=>2, :stat=>8}, {:month=>3, :stat=>8}, {:month=>4, :stat=>6}, {:month=>5, :stat=>7}, {:month=>6, :stat=>24}, {:month=>7, :stat=>16}, {:month=>8, :stat=>10}, {:month=>9, :stat=>22}, {:month=>10, :stat=>24}, {:month=>11, :stat=>42}, {:month=>12, :stat=>21}]"
"true","Matanzas ","Navidad","Chile","","","Sandy beach. The launch is easy, self landing almost impossible, all landings sketchy.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=cl17","[{:month=>1, :stat=>17}, {:month=>2, :stat=>4}, {:month=>3, :stat=>8}, {:month=>4, :stat=>8}, {:month=>5, :stat=>3}, {:month=>6, :stat=>7}, {:month=>7, :stat=>6}, {:month=>8, :stat=>6}, {:month=>9, :stat=>2}, {:month=>10, :stat=>3}, {:month=>11, :stat=>21}, {:month=>12, :stat=>16}]"
"true","Laguna Cahuil ","Pichilemu, Cahuil","Chile","","","It's a small lagoon at the sea, with sand at the shore. Lots of space to land and launch kites. The spot is located 6 km south from Pichilemu.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=cl17","[{:month=>1, :stat=>17}, {:month=>2, :stat=>4}, {:month=>3, :stat=>8}, {:month=>4, :stat=>8}, {:month=>5, :stat=>3}, {:month=>6, :stat=>7}, {:month=>7, :stat=>6}, {:month=>8, :stat=>6}, {:month=>9, :stat=>2}, {:month=>10, :stat=>3}, {:month=>11, :stat=>21}, {:month=>12, :stat=>16}]"
"true","Isla Santa Maria ","Antofagasta","Chile","","","The beach is very clean, though you probably will need someone to help you launch your kite, there is no sand, there are pebbles and small rocks, there is enough space to launch the kite, no special entries other than where everybody meets on the weekends.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=cl3","[{:month=>1, :stat=>49}, {:month=>2, :stat=>43}, {:month=>3, :stat=>38}, {:month=>4, :stat=>27}, {:month=>5, :stat=>14}, {:month=>6, :stat=>15}, {:month=>7, :stat=>16}, {:month=>8, :stat=>25}, {:month=>9, :stat=>37}, {:month=>10, :stat=>44}, {:month=>11, :stat=>44}, {:month=>12, :stat=>48}]"
"true","Las Machas ","Arica","Chile","","","Nice and very long beach, lots of space to launch the kite, no special entries, just find your spot and go ride.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=cl11","[{:month=>1, :stat=>36}, {:month=>2, :stat=>32}, {:month=>3, :stat=>26}, {:month=>4, :stat=>18}, {:month=>5, :stat=>10}, {:month=>6, :stat=>7}, {:month=>7, :stat=>7}, {:month=>8, :stat=>11}, {:month=>9, :stat=>19}, {:month=>10, :stat=>26}, {:month=>11, :stat=>34}, {:month=>12, :stat=>37}]"
"true","Rocas ","Rocas de Santo Domingo","Chile","","","Lots of space. Very long sand beach, about 20km long. You need a 4x4 to drive on the beach.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=cl1","[{:month=>1, :stat=>20}, {:month=>2, :stat=>16}, {:month=>3, :stat=>13}, {:month=>4, :stat=>11}, {:month=>5, :stat=>5}, {:month=>6, :stat=>5}, {:month=>7, :stat=>6}, {:month=>8, :stat=>8}, {:month=>9, :stat=>13}, {:month=>10, :stat=>19}, {:month=>11, :stat=>24}, {:month=>12, :stat=>20}]"
"true","Rocas ","Rocas de Santo Domingo","Chile","","","Lots of space. Very long sand beach, about 20km long.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=cl1","[{:month=>1, :stat=>20}, {:month=>2, :stat=>16}, {:month=>3, :stat=>13}, {:month=>4, :stat=>11}, {:month=>5, :stat=>5}, {:month=>6, :stat=>5}, {:month=>7, :stat=>6}, {:month=>8, :stat=>8}, {:month=>9, :stat=>13}, {:month=>10, :stat=>19}, {:month=>11, :stat=>24}, {:month=>12, :stat=>20}]"
"true","El Tranque Ovalle ","Casablanca, Vina del Mar","Chile","","","Nice grass beach, wide open, lots of space for launch and land. Entry to water very slippery, the use of boots is recommended.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=cl5","[{:month=>1, :stat=>19}, {:month=>2, :stat=>15}, {:month=>3, :stat=>13}, {:month=>4, :stat=>8}, {:month=>5, :stat=>5}, {:month=>6, :stat=>8}, {:month=>7, :stat=>6}, {:month=>8, :stat=>6}, {:month=>9, :stat=>11}, {:month=>10, :stat=>10}, {:month=>11, :stat=>19}, {:month=>12, :stat=>18}]"
"true","La Boquilla ","La Boquilla","Colombia","10.4728","","Super wide beach, miles long. Sandy beach. Save spot for beginners.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=co4","[{:month=>1, :stat=>20}, {:month=>2, :stat=>28}, {:month=>3, :stat=>29}, {:month=>4, :stat=>18}, {:month=>5, :stat=>8}, {:month=>6, :stat=>7}, {:month=>7, :stat=>8}, {:month=>8, :stat=>5}, {:month=>9, :stat=>4}, {:month=>10, :stat=>4}, {:month=>11, :stat=>5}, {:month=>12, :stat=>10}]"
"true","Cabo ","Cabo de la Vela","Colombia","12.1984","","Soft sand beach, lots of room for safety launch and land kites, uninhabited area, very extreme, one side of the beach is near a desert, this area is suitable for landkiting.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=co1","[{:month=>1, :stat=>57}, {:month=>2, :stat=>64}, {:month=>3, :stat=>55}, {:month=>4, :stat=>54}, {:month=>5, :stat=>45}, {:month=>6, :stat=>53}, {:month=>7, :stat=>62}, {:month=>8, :stat=>48}, {:month=>9, :stat=>33}, {:month=>10, :stat=>23}, {:month=>11, :stat=>25}, {:month=>12, :stat=>47}]"
"true","Puerto Velero ","Puerto Colombia, Puerto Velero","Colombia","10.9521","","Many huts along the coast for beach-goers. Not much space to launch. Mostly launched where the car parks, directly behind the huts. The beach on the ocean side has lots of driftwood, so better launch your kite just behind the beach.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=co3","[{:month=>1, :stat=>38}, {:month=>2, :stat=>43}, {:month=>3, :stat=>45}, {:month=>4, :stat=>26}, {:month=>5, :stat=>12}, {:month=>6, :stat=>10}, {:month=>7, :stat=>14}, {:month=>8, :stat=>8}, {:month=>9, :stat=>6}, {:month=>10, :stat=>4}, {:month=>11, :stat=>6}, {:month=>12, :stat=>20}]"
"true","San Andres Island ","San Andres, North End","Colombia","12.5866","","Small beach, just line length wide. Sunbathers around. Not a beginner's spot. Beach more packed during Sundays.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=co6","[{:month=>1, :stat=>31}, {:month=>2, :stat=>29}, {:month=>3, :stat=>27}, {:month=>4, :stat=>19}, {:month=>5, :stat=>16}, {:month=>6, :stat=>28}, {:month=>7, :stat=>41}, {:month=>8, :stat=>16}, {:month=>9, :stat=>9}, {:month=>10, :stat=>10}, {:month=>11, :stat=>18}, {:month=>12, :stat=>36}]"
"true","San Andres Island ","San Andres, North End","Colombia","12.5998","","Beautiful white sand. Small beach, but it is quiet wide. Can be packed with tourists.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=co6","[{:month=>1, :stat=>31}, {:month=>2, :stat=>29}, {:month=>3, :stat=>27}, {:month=>4, :stat=>19}, {:month=>5, :stat=>16}, {:month=>6, :stat=>28}, {:month=>7, :stat=>41}, {:month=>8, :stat=>16}, {:month=>9, :stat=>9}, {:month=>10, :stat=>10}, {:month=>11, :stat=>18}, {:month=>12, :stat=>36}]"
"true","San Andres Island ","San Andres, San Luis","Colombia","12.5517","","Beautiful white sand. Very small beach. Can be packed with tourists.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=co6","[{:month=>1, :stat=>31}, {:month=>2, :stat=>29}, {:month=>3, :stat=>27}, {:month=>4, :stat=>19}, {:month=>5, :stat=>16}, {:month=>6, :stat=>28}, {:month=>7, :stat=>41}, {:month=>8, :stat=>16}, {:month=>9, :stat=>9}, {:month=>10, :stat=>10}, {:month=>11, :stat=>18}, {:month=>12, :stat=>36}]"
"false","Lago Calima ","Darien","Colombia","","","Rocks with grass around the lake.","",""
"false","Nuqui Kite Beach ","Quibdo, Nuqui","Colombia","","","It is a natural dark sandy beach, absolutely virgin. Millions of pebbles are washed up on shore. They are all smooth though so no problem with injuries or kites being torn.","",""
"false","Olimpica ","Quibdo, Nuqui","Colombia","","","It is a natural dark sandy beach, absolutely virgin. Millions of pebbles are washed up on shore. They are all smooth though so no problem with injuries or kites being torn. The beach is about 7 miles long.","",""
"true","Laguito ","El Laguito","Colombia","10.3973","","Small launch, not for beginners. Quiet some people on the beach, specially during the weekend.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=co4","[{:month=>1, :stat=>20}, {:month=>2, :stat=>28}, {:month=>3, :stat=>29}, {:month=>4, :stat=>18}, {:month=>5, :stat=>8}, {:month=>6, :stat=>7}, {:month=>7, :stat=>8}, {:month=>8, :stat=>5}, {:month=>9, :stat=>4}, {:month=>10, :stat=>4}, {:month=>11, :stat=>5}, {:month=>12, :stat=>10}]"
"true","Santa Marianita ","Santa Marianita","Ecuador","","","It is a 300m wide, long beach (4 km) so space is no problem for riding as well as for landing and launching. With no major development, the beach is a great natural place for kitesurfing. The sand is soft, with no rocks or pebbles or too many shells so rigging is possible on the sand. There are one or two small huts right on the beach where one can have great, cheap seafood and a drink. One of them even has an air compressor for kiters.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=ec1","[{:month=>1, :stat=>10}, {:month=>2, :stat=>5}, {:month=>3, :stat=>7}, {:month=>4, :stat=>7}, {:month=>5, :stat=>16}, {:month=>6, :stat=>19}, {:month=>7, :stat=>19}, {:month=>8, :stat=>23}, {:month=>9, :stat=>27}, {:month=>10, :stat=>30}, {:month=>11, :stat=>33}, {:month=>12, :stat=>21}]"
"true","El Murcielago ","Manta","Ecuador","","","El Murci̩lago is the beach closest to the city, 5 minutes walk from the center of town. Nice and wide beach, no rocks, or pebbles. This beach was host to the 1991 South American Windsurfing Championship.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=ec1","[{:month=>1, :stat=>10}, {:month=>2, :stat=>5}, {:month=>3, :stat=>7}, {:month=>4, :stat=>7}, {:month=>5, :stat=>16}, {:month=>6, :stat=>19}, {:month=>7, :stat=>19}, {:month=>8, :stat=>23}, {:month=>9, :stat=>27}, {:month=>10, :stat=>30}, {:month=>11, :stat=>33}, {:month=>12, :stat=>21}]"
"true","Barbasquillo ","Manta","Ecuador","","","Barbasquillo is the beach upwind from el Murci̩lago.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=ec1","[{:month=>1, :stat=>10}, {:month=>2, :stat=>5}, {:month=>3, :stat=>7}, {:month=>4, :stat=>7}, {:month=>5, :stat=>16}, {:month=>6, :stat=>19}, {:month=>7, :stat=>19}, {:month=>8, :stat=>23}, {:month=>9, :stat=>27}, {:month=>10, :stat=>30}, {:month=>11, :stat=>33}, {:month=>12, :stat=>21}]"
"true","Crucita ","Crucita","Ecuador","","","","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=ec1","[{:month=>1, :stat=>10}, {:month=>2, :stat=>5}, {:month=>3, :stat=>7}, {:month=>4, :stat=>7}, {:month=>5, :stat=>16}, {:month=>6, :stat=>19}, {:month=>7, :stat=>19}, {:month=>8, :stat=>23}, {:month=>9, :stat=>27}, {:month=>10, :stat=>30}, {:month=>11, :stat=>33}, {:month=>12, :stat=>21}]"
"true","Punta Blanca ","Salinas","Ecuador","","","","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=ec2","[{:month=>1, :stat=>14}, {:month=>2, :stat=>18}, {:month=>3, :stat=>17}, {:month=>4, :stat=>20}, {:month=>5, :stat=>41}, {:month=>6, :stat=>31}, {:month=>7, :stat=>33}, {:month=>8, :stat=>18}, {:month=>9, :stat=>16}, {:month=>10, :stat=>16}, {:month=>11, :stat=>25}, {:month=>12, :stat=>23}]"
"false","Lago Ypacarai ","Ypacarai","Paraguay","","","","",""
"false","Carmen ","Encarnacion","Paraguay","","","","",""
"false","Lago Ypacarai ","San Bernardino","Paraguay","","","","",""
"false","Costanera Asuncion ","Asuncion","Paraguay","","","","",""
"true","Mancora ","Mancora","Peru","","","Sandy beach. November, December and January busiest months, but not really the windy season, so of no consequence. Beaches are never really crowded, as there is so much beach.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=pe2","[{:month=>1, :stat=>69}, {:month=>2, :stat=>43}, {:month=>3, :stat=>38}, {:month=>4, :stat=>59}, {:month=>5, :stat=>82}, {:month=>6, :stat=>86}, {:month=>7, :stat=>90}, {:month=>8, :stat=>83}, {:month=>9, :stat=>80}, {:month=>10, :stat=>83}, {:month=>11, :stat=>82}, {:month=>12, :stat=>87}]"
"true","Lobitos ","Mancora","Peru","","","The beach is huge and there is nothing around. The point is a sand point that build off rocks at the top.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=pe2","[{:month=>1, :stat=>69}, {:month=>2, :stat=>43}, {:month=>3, :stat=>38}, {:month=>4, :stat=>59}, {:month=>5, :stat=>82}, {:month=>6, :stat=>86}, {:month=>7, :stat=>90}, {:month=>8, :stat=>83}, {:month=>9, :stat=>80}, {:month=>10, :stat=>83}, {:month=>11, :stat=>82}, {:month=>12, :stat=>87}]"
"true","Pacasmayo ","Pacasmayo","Peru","","","Big sandy beach with lots of space.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=pe3","[{:month=>1, :stat=>48}, {:month=>2, :stat=>37}, {:month=>3, :stat=>36}, {:month=>4, :stat=>48}, {:month=>5, :stat=>55}, {:month=>6, :stat=>47}, {:month=>7, :stat=>42}, {:month=>8, :stat=>42}, {:month=>9, :stat=>47}, {:month=>10, :stat=>54}, {:month=>11, :stat=>54}, {:month=>12, :stat=>54}]"
"true","Paracas Bay ","Pisco, Paracas","Peru","","","It is a desert beach with some houses developing around. The beach is at the border of the natural reserve, therefore we will not get houses spoiling the amazing winds. It is hard sand and some compacted dust as there is quiet often the ""Paracas winds"". There is enough space to launch and land kites.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=pe1","[{:month=>1, :stat=>24}, {:month=>2, :stat=>23}, {:month=>3, :stat=>22}, {:month=>4, :stat=>23}, {:month=>5, :stat=>13}, {:month=>6, :stat=>12}, {:month=>7, :stat=>14}, {:month=>8, :stat=>16}, {:month=>9, :stat=>20}, {:month=>10, :stat=>19}, {:month=>11, :stat=>21}, {:month=>12, :stat=>23}]"
"true","Tres Cruces ","Mancora","Peru","","","The beach is amazing. It is really out in the middle of no where. It is a striking bay that is lined by white sand. You will very rarely see anyone out in this area.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=pe2","[{:month=>1, :stat=>69}, {:month=>2, :stat=>43}, {:month=>3, :stat=>38}, {:month=>4, :stat=>59}, {:month=>5, :stat=>82}, {:month=>6, :stat=>86}, {:month=>7, :stat=>90}, {:month=>8, :stat=>83}, {:month=>9, :stat=>80}, {:month=>10, :stat=>83}, {:month=>11, :stat=>82}, {:month=>12, :stat=>87}]"
