"state","name","city","country","lat","lng","description","wndfinder_link","stat[]"
"true","Hel ","Hel, Jastarnia, Cha?upy","Poland","54.7645","18.4933","The best sand, very fine and soft, no rocks, no shells, no pebbles, no dangerous things in the water. The beaches are very big and wide so there is no problem with kite landing or launching. It's a bay which can be used in any wind direction if you have a car. If you don't than you can always chose between bay or see. On the sea side the beach is large enough to prepare your gear to launch - on the gulf side the situation isn't so good. It depends on which camp you are at. Very crowded in summer time.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=pl6","[{:month=>1, :stat=>26}, {:month=>2, :stat=>22}, {:month=>3, :stat=>19}, {:month=>4, :stat=>11}, {:month=>5, :stat=>8}, {:month=>6, :stat=>13}, {:month=>7, :stat=>11}, {:month=>8, :stat=>11}, {:month=>9, :stat=>12}, {:month=>10, :stat=>21}, {:month=>11, :stat=>24}, {:month=>12, :stat=>29}]"
"true","Hel ","Puck","Poland","54.7588","18.5102","Nice and soft sands on bay side and seaside beach. Lots of space on the ocean side. Small beach on the bay side, but lots of shallow water, so no problem to launch from the water.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=pl6","[{:month=>1, :stat=>26}, {:month=>2, :stat=>22}, {:month=>3, :stat=>19}, {:month=>4, :stat=>11}, {:month=>5, :stat=>8}, {:month=>6, :stat=>13}, {:month=>7, :stat=>11}, {:month=>8, :stat=>11}, {:month=>9, :stat=>12}, {:month=>10, :stat=>21}, {:month=>11, :stat=>24}, {:month=>12, :stat=>29}]"
"true","Swinoujscie ","Swinoujscie","Poland","53.9237","14.2772","Long, sandy beach. Packed in summer.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=pl15","[{:month=>1, :stat=>10}, {:month=>2, :stat=>15}, {:month=>3, :stat=>20}, {:month=>4, :stat=>22}, {:month=>5, :stat=>19}, {:month=>6, :stat=>15}, {:month=>7, :stat=>16}, {:month=>8, :stat=>14}, {:month=>9, :stat=>16}, {:month=>10, :stat=>10}, {:month=>11, :stat=>8}, {:month=>12, :stat=>9}]"
"true","Jezioro Lebsko ","Leba","Poland","54.7311","17.5269","Grass with a little bit of sand.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=pl2","[{:month=>1, :stat=>39}, {:month=>2, :stat=>39}, {:month=>3, :stat=>46}, {:month=>4, :stat=>41}, {:month=>5, :stat=>39}, {:month=>6, :stat=>43}, {:month=>7, :stat=>42}, {:month=>8, :stat=>38}, {:month=>9, :stat=>35}, {:month=>10, :stat=>35}, {:month=>11, :stat=>35}, {:month=>12, :stat=>42}]"
"true","Jezioro Miedwie ","Stargard Szczecinski","Poland","53.229","14.911","Small sandy beach with grass area next to it.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=pl1","[{:month=>1, :stat=>28}, {:month=>2, :stat=>27}, {:month=>3, :stat=>24}, {:month=>4, :stat=>24}, {:month=>5, :stat=>21}, {:month=>6, :stat=>19}, {:month=>7, :stat=>17}, {:month=>8, :stat=>15}, {:month=>9, :stat=>17}, {:month=>10, :stat=>19}, {:month=>11, :stat=>21}, {:month=>12, :stat=>27}]"
"true","Hel ","Wladyslawowo","Poland","54.777","18.4556","Nice and soft sands on bayside and seaside beach. Lots of space on the ocean side. Small beach on the bay side, but lots of shallow water, so no problem to launch from the water.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=pl6","[{:month=>1, :stat=>26}, {:month=>2, :stat=>22}, {:month=>3, :stat=>19}, {:month=>4, :stat=>11}, {:month=>5, :stat=>8}, {:month=>6, :stat=>13}, {:month=>7, :stat=>11}, {:month=>8, :stat=>11}, {:month=>9, :stat=>12}, {:month=>10, :stat=>21}, {:month=>11, :stat=>24}, {:month=>12, :stat=>29}]"
"true","Kaliszanskie ","Wagrowiec","Poland","52.8803","17.122","Beach crowded during summer, almost impossible to launch from the main beach. Very few other places to launch, possible on western shore. Lots of bushes and cane all around.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=pl9","[{:month=>1, :stat=>26}, {:month=>2, :stat=>27}, {:month=>3, :stat=>32}, {:month=>4, :stat=>30}, {:month=>5, :stat=>27}, {:month=>6, :stat=>28}, {:month=>7, :stat=>26}, {:month=>8, :stat=>21}, {:month=>9, :stat=>23}, {:month=>10, :stat=>21}, {:month=>11, :stat=>23}, {:month=>12, :stat=>25}]"
"true","Miedzyzdroje ","Miedzyzdroje","Poland","53.9316","14.4446","The beach is wide and 15 km long with beautiful sand, almost no shells, and some small stones, very clean. The access is free of charge. Launch and land kites are easy and safe, however could be crowded sometimes.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=pl15","[{:month=>1, :stat=>10}, {:month=>2, :stat=>15}, {:month=>3, :stat=>20}, {:month=>4, :stat=>22}, {:month=>5, :stat=>19}, {:month=>6, :stat=>15}, {:month=>7, :stat=>16}, {:month=>8, :stat=>14}, {:month=>9, :stat=>16}, {:month=>10, :stat=>10}, {:month=>11, :stat=>8}, {:month=>12, :stat=>9}]"
"true","Zalew Zegrzynski ","Zegrze","Poland","52.4457","21.0498","","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=pl8","[{:month=>1, :stat=>25}, {:month=>2, :stat=>27}, {:month=>3, :stat=>35}, {:month=>4, :stat=>27}, {:month=>5, :stat=>23}, {:month=>6, :stat=>27}, {:month=>7, :stat=>23}, {:month=>8, :stat=>19}, {:month=>9, :stat=>20}, {:month=>10, :stat=>22}, {:month=>11, :stat=>22}, {:month=>12, :stat=>25}]"
"false","Alvor ","Alvor","Portugal","37.1221","","Large beach, almost desert beach. Access mainly by boat. White sand! Big pier to the west.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=pt23","[{:month=>1, :stat=>0}]"
"true","Guincho ","Cascais","Portugal","38.7333","","Guincho is fabulous. It looks a bit scary when seen from the sea because of the rocky surroundings. This is good because people respect it and there are very little accidents. Rocks in each side and at the center of the beach. The beach is very deep and wide and there is lots of free space at the beach because beach crowd goes away from the strong wind. One exit at each end. There aren't much shells, no concrete and no grass. You have enough space to launch your kite with safety. There are no special entries, you just drive there along the road, stop your car on the side way, and walk to the beach!","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=pt17","[{:month=>1, :stat=>30}, {:month=>2, :stat=>41}, {:month=>3, :stat=>42}, {:month=>4, :stat=>39}, {:month=>5, :stat=>40}, {:month=>6, :stat=>39}, {:month=>7, :stat=>49}, {:month=>8, :stat=>46}, {:month=>9, :stat=>35}, {:month=>10, :stat=>31}, {:month=>11, :stat=>33}, {:month=>12, :stat=>32}]"
"true","Lagoa ","Costa Caparica","Portugal","38.5088","","Normal sand. Kite spot near the sea, windsurfing spot in the middle.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=pt27","[{:month=>1, :stat=>2}, {:month=>2, :stat=>4}, {:month=>3, :stat=>7}, {:month=>4, :stat=>3}, {:month=>5, :stat=>6}, {:month=>6, :stat=>5}, {:month=>7, :stat=>8}, {:month=>8, :stat=>6}, {:month=>9, :stat=>3}, {:month=>10, :stat=>1}, {:month=>11, :stat=>2}, {:month=>12, :stat=>1}]"
"true","Ilha ","Faro","Portugal","37.0073","","Nice beach with lots of space. In summer time you must walk more to the left and you have almost the beach only for you, it is a really good spot. No problems to launch the kite.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=pt1","[{:month=>1, :stat=>29}, {:month=>2, :stat=>40}, {:month=>3, :stat=>43}, {:month=>4, :stat=>43}, {:month=>5, :stat=>40}, {:month=>6, :stat=>36}, {:month=>7, :stat=>30}, {:month=>8, :stat=>27}, {:month=>9, :stat=>28}, {:month=>10, :stat=>31}, {:month=>11, :stat=>29}, {:month=>12, :stat=>32}]"
"true","Peniche ","Peniche","Portugal","39.362","","Big sandy beach with lots of space.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=pt10","[{:month=>1, :stat=>28}, {:month=>2, :stat=>46}, {:month=>3, :stat=>42}, {:month=>4, :stat=>24}, {:month=>5, :stat=>32}, {:month=>6, :stat=>26}, {:month=>7, :stat=>46}, {:month=>8, :stat=>12}, {:month=>9, :stat=>27}, {:month=>10, :stat=>32}, {:month=>11, :stat=>41}, {:month=>12, :stat=>30}]"
"true","Nova Vaga ","Costa da Caparica","Portugal","38.5982","","Awesome beach, soft sand without any kind of rock, shells or pebbles, a lot of space so all the crowd can ride safely. Big sand dunes to get to the sea front and about 50 meters of sand from the dunes to the water front.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=pt27","[{:month=>1, :stat=>2}, {:month=>2, :stat=>4}, {:month=>3, :stat=>7}, {:month=>4, :stat=>3}, {:month=>5, :stat=>6}, {:month=>6, :stat=>5}, {:month=>7, :stat=>8}, {:month=>8, :stat=>6}, {:month=>9, :stat=>3}, {:month=>10, :stat=>1}, {:month=>11, :stat=>2}, {:month=>12, :stat=>1}]"
"true","Gaia","Porto","Portugal","41.1154","","Nice soft beach with white sand and lots of space near the pear. North side with rocks and perfect waves.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=pt24","[{:month=>1, :stat=>10}, {:month=>2, :stat=>15}, {:month=>3, :stat=>10}, {:month=>4, :stat=>6}, {:month=>5, :stat=>6}, {:month=>6, :stat=>3}, {:month=>7, :stat=>2}, {:month=>8, :stat=>2}, {:month=>9, :stat=>5}, {:month=>10, :stat=>12}, {:month=>11, :stat=>9}, {:month=>12, :stat=>12}]"
"true","Praia ","Vilamoura","Portugal","37.0761","","Nice large beach with enough space to launch safely.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=pt1","[{:month=>1, :stat=>29}, {:month=>2, :stat=>40}, {:month=>3, :stat=>43}, {:month=>4, :stat=>43}, {:month=>5, :stat=>40}, {:month=>6, :stat=>36}, {:month=>7, :stat=>30}, {:month=>8, :stat=>27}, {:month=>9, :stat=>28}, {:month=>10, :stat=>31}, {:month=>11, :stat=>29}, {:month=>12, :stat=>32}]"
"true","Carcavelos ","Carcavelos","Portugal","38.6792","","Nice sand, large area for kite landing in winter with low tide. Be careful with road proximity. Watch for the fortress as well.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=pt27","[{:month=>1, :stat=>2}, {:month=>2, :stat=>4}, {:month=>3, :stat=>7}, {:month=>4, :stat=>3}, {:month=>5, :stat=>6}, {:month=>6, :stat=>5}, {:month=>7, :stat=>8}, {:month=>8, :stat=>6}, {:month=>9, :stat=>3}, {:month=>10, :stat=>1}, {:month=>11, :stat=>2}, {:month=>12, :stat=>1}]"
"true","Foz ","Caldas da Rainha","Portugal","39.4318","","Big sandy beach. Lots of space.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=pt10","[{:month=>1, :stat=>28}, {:month=>2, :stat=>46}, {:month=>3, :stat=>42}, {:month=>4, :stat=>24}, {:month=>5, :stat=>32}, {:month=>6, :stat=>26}, {:month=>7, :stat=>46}, {:month=>8, :stat=>12}, {:month=>9, :stat=>27}, {:month=>10, :stat=>32}, {:month=>11, :stat=>41}, {:month=>12, :stat=>30}]"
"true","Kazeboo ","Constanta","Romania","44.2782","28.6218","Nice sand, many hotels, good resort at Black See, crowded during season.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=ro3","[{:month=>1, :stat=>8}, {:month=>2, :stat=>5}, {:month=>3, :stat=>4}, {:month=>4, :stat=>4}, {:month=>5, :stat=>2}, {:month=>6, :stat=>2}, {:month=>7, :stat=>1}, {:month=>8, :stat=>1}, {:month=>9, :stat=>3}, {:month=>10, :stat=>3}, {:month=>11, :stat=>3}, {:month=>12, :stat=>6}]"
"true","Navodari Kite Beach ","Constanta, Navodari","Romania","44.3117","28.6313","","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=ro3","[{:month=>1, :stat=>8}, {:month=>2, :stat=>5}, {:month=>3, :stat=>4}, {:month=>4, :stat=>4}, {:month=>5, :stat=>2}, {:month=>6, :stat=>2}, {:month=>7, :stat=>1}, {:month=>8, :stat=>1}, {:month=>9, :stat=>3}, {:month=>10, :stat=>3}, {:month=>11, :stat=>3}, {:month=>12, :stat=>6}]"
"true","Lacul Morii ","Bucharest","Romania","44.4544","26.0285","Artificial lake inside Bucharest, no beach, only cement construction around. You can launch and land the kite from the water.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=ro5","[{:month=>1, :stat=>10}, {:month=>2, :stat=>17}, {:month=>3, :stat=>20}, {:month=>4, :stat=>19}, {:month=>5, :stat=>9}, {:month=>6, :stat=>5}, {:month=>7, :stat=>6}, {:month=>8, :stat=>4}, {:month=>9, :stat=>9}, {:month=>10, :stat=>9}, {:month=>11, :stat=>8}, {:month=>12, :stat=>11}]"
"true","Vama Veche ","Mangalia, Vama Veche","Romania","43.7549","28.5742","Sandy beach. Crowded in summer.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=bg3","[{:month=>1, :stat=>55}, {:month=>2, :stat=>49}, {:month=>3, :stat=>58}, {:month=>4, :stat=>46}, {:month=>5, :stat=>39}, {:month=>6, :stat=>29}, {:month=>7, :stat=>45}, {:month=>8, :stat=>56}, {:month=>9, :stat=>48}, {:month=>10, :stat=>48}, {:month=>11, :stat=>41}, {:month=>12, :stat=>62}]"
"true","Mangalia ","Mangalia","Romania","43.8115","28.5868","The beach is very wide and has designated places for sports area and sunbathing area.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=ro3","[{:month=>1, :stat=>8}, {:month=>2, :stat=>5}, {:month=>3, :stat=>4}, {:month=>4, :stat=>4}, {:month=>5, :stat=>2}, {:month=>6, :stat=>2}, {:month=>7, :stat=>1}, {:month=>8, :stat=>1}, {:month=>9, :stat=>3}, {:month=>10, :stat=>3}, {:month=>11, :stat=>3}, {:month=>12, :stat=>6}]"
"true","Sulina ","Sulina","Romania","45.1443","29.6833","Wind is quite strong on this part of the Black Sea Beach side.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=ro4","[{:month=>1, :stat=>40}, {:month=>2, :stat=>44}, {:month=>3, :stat=>49}, {:month=>4, :stat=>46}, {:month=>5, :stat=>32}, {:month=>6, :stat=>35}, {:month=>7, :stat=>35}, {:month=>8, :stat=>38}, {:month=>9, :stat=>42}, {:month=>10, :stat=>36}, {:month=>11, :stat=>30}, {:month=>12, :stat=>34}]"
"true","Corbu ","Navodari","Romania","44.3749","28.7094","","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=ro1","[{:month=>1, :stat=>39}, {:month=>2, :stat=>42}, {:month=>3, :stat=>46}, {:month=>4, :stat=>40}, {:month=>5, :stat=>30}, {:month=>6, :stat=>28}, {:month=>7, :stat=>27}, {:month=>8, :stat=>29}, {:month=>9, :stat=>35}, {:month=>10, :stat=>36}, {:month=>11, :stat=>30}, {:month=>12, :stat=>36}]"
"true","Siutghiol Lake ","Mamaia","Romania","44.2371","28.6205","Siutghiol Lake is bordering on the north side Mamaia Beach City and the kiters/surfers can enjoy the Black Sea beach few hundred meters away from the lake.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=ro3","[{:month=>1, :stat=>8}, {:month=>2, :stat=>5}, {:month=>3, :stat=>4}, {:month=>4, :stat=>4}, {:month=>5, :stat=>2}, {:month=>6, :stat=>2}, {:month=>7, :stat=>1}, {:month=>8, :stat=>1}, {:month=>9, :stat=>3}, {:month=>10, :stat=>3}, {:month=>11, :stat=>3}, {:month=>12, :stat=>6}]"
"true","Razim Lake Kitebeach ","Jurilovca","Romania","44.7567","28.9423","","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=ro4","[{:month=>1, :stat=>40}, {:month=>2, :stat=>44}, {:month=>3, :stat=>49}, {:month=>4, :stat=>46}, {:month=>5, :stat=>32}, {:month=>6, :stat=>35}, {:month=>7, :stat=>35}, {:month=>8, :stat=>38}, {:month=>9, :stat=>42}, {:month=>10, :stat=>36}, {:month=>11, :stat=>30}, {:month=>12, :stat=>34}]"
"true","Mihailesti Lake ","Mihailesti","Romania","44.3286","25.9276","The area is rural type with no villages close by, some parts of the shore has sand, other parts have grass. It's usually used for weekend picnics and of course many kiters or windsurfers from the area.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=ro5","[{:month=>1, :stat=>10}, {:month=>2, :stat=>17}, {:month=>3, :stat=>20}, {:month=>4, :stat=>19}, {:month=>5, :stat=>9}, {:month=>6, :stat=>5}, {:month=>7, :stat=>6}, {:month=>8, :stat=>4}, {:month=>9, :stat=>9}, {:month=>10, :stat=>9}, {:month=>11, :stat=>8}, {:month=>12, :stat=>11}]"
"true","Krym ","Olenevka","Russia","45.374","32.5152","","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=ua3","[{:month=>1, :stat=>38}, {:month=>2, :stat=>47}, {:month=>3, :stat=>41}, {:month=>4, :stat=>40}, {:month=>5, :stat=>22}, {:month=>6, :stat=>24}, {:month=>7, :stat=>21}, {:month=>8, :stat=>27}, {:month=>9, :stat=>33}, {:month=>10, :stat=>36}, {:month=>11, :stat=>36}, {:month=>12, :stat=>41}]"
"true","Plesheevo Lake ","Pereslavl-Zalesskyi","Russia","56.7637","38.7825","The main kite beach is soft grass. There is enough place for launch the kite and for beginners.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=ru5","[{:month=>1, :stat=>21}, {:month=>2, :stat=>25}, {:month=>3, :stat=>36}, {:month=>4, :stat=>36}, {:month=>5, :stat=>31}, {:month=>6, :stat=>30}, {:month=>7, :stat=>23}, {:month=>8, :stat=>25}, {:month=>9, :stat=>24}, {:month=>10, :stat=>29}, {:month=>11, :stat=>26}, {:month=>12, :stat=>30}]"
"true","Doljanka ","Eysk, Dolzhanskaya","Russia","46.6869","37.7293","On summer months, holidays or special events beach can be crowded.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=ua5","[{:month=>1, :stat=>37}, {:month=>2, :stat=>45}, {:month=>3, :stat=>51}, {:month=>4, :stat=>44}, {:month=>5, :stat=>30}, {:month=>6, :stat=>30}, {:month=>7, :stat=>28}, {:month=>8, :stat=>29}, {:month=>9, :stat=>35}, {:month=>10, :stat=>38}, {:month=>11, :stat=>38}, {:month=>12, :stat=>40}]"
"true","Kiziltashsky Liman ","Blagoveschenka","Russia","45.0797","36.9977","There is a beach 100 meters from the Liman (salty lake), andit is a Black Sea beach, very wide and sandy. Liman it has lots of places for a launch. Just pick your launch depending on the wind conditions.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=ru2","[{:month=>1, :stat=>46}, {:month=>2, :stat=>58}, {:month=>3, :stat=>52}, {:month=>4, :stat=>49}, {:month=>5, :stat=>37}, {:month=>6, :stat=>34}, {:month=>7, :stat=>31}, {:month=>8, :stat=>36}, {:month=>9, :stat=>41}, {:month=>10, :stat=>42}, {:month=>11, :stat=>43}, {:month=>12, :stat=>41}]"
"true","Voronezh ","Voronezh","Russia","51.6965","39.2564","Small sandy beach with some grass and trees. There is enough space for launch, but this beach is not for kite beginners.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=ru6","[{:month=>1, :stat=>14}, {:month=>2, :stat=>24}, {:month=>3, :stat=>29}, {:month=>4, :stat=>28}, {:month=>5, :stat=>21}, {:month=>6, :stat=>21}, {:month=>7, :stat=>18}, {:month=>8, :stat=>13}, {:month=>9, :stat=>18}, {:month=>10, :stat=>18}, {:month=>11, :stat=>19}, {:month=>12, :stat=>23}]"
"true","KiteBeach Kaliningrad ","Mechta","Russia","54.6344","20.2891","Medium sized beach with sand and grass.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=ru1","[{:month=>1, :stat=>36}, {:month=>2, :stat=>37}, {:month=>3, :stat=>39}, {:month=>4, :stat=>36}, {:month=>5, :stat=>27}, {:month=>6, :stat=>29}, {:month=>7, :stat=>27}, {:month=>8, :stat=>25}, {:month=>9, :stat=>26}, {:month=>10, :stat=>30}, {:month=>11, :stat=>34}, {:month=>12, :stat=>39}]"
"true","Voronezh River ","Voronezh","Russia","51.7241","39.2387","","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=ru6","[{:month=>1, :stat=>14}, {:month=>2, :stat=>24}, {:month=>3, :stat=>29}, {:month=>4, :stat=>28}, {:month=>5, :stat=>21}, {:month=>6, :stat=>21}, {:month=>7, :stat=>18}, {:month=>8, :stat=>13}, {:month=>9, :stat=>18}, {:month=>10, :stat=>18}, {:month=>11, :stat=>19}, {:month=>12, :stat=>23}]"
"true","Kurshskaya Kosa ","Nida (Lithuania), Morskoye","Russia","55.2312","20.9135","Long sand beach on the sea with little people in May and September, more crowded in June to August. Suitable for kiting on the whole sandbar. On the gulfside certain sand spots of about 30-50 m width. Good beach only in Morskoye.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=ru1","[{:month=>1, :stat=>36}, {:month=>2, :stat=>37}, {:month=>3, :stat=>39}, {:month=>4, :stat=>36}, {:month=>5, :stat=>27}, {:month=>6, :stat=>29}, {:month=>7, :stat=>27}, {:month=>8, :stat=>25}, {:month=>9, :stat=>26}, {:month=>10, :stat=>30}, {:month=>11, :stat=>34}, {:month=>12, :stat=>39}]"
"true","Pavlo","Azov","Russia","47.0409","39.1048","During summer months the beach can become very crowded on weekends.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=ru10","[{:month=>1, :stat=>9}, {:month=>2, :stat=>10}, {:month=>3, :stat=>12}, {:month=>4, :stat=>13}, {:month=>5, :stat=>8}, {:month=>6, :stat=>7}, {:month=>7, :stat=>5}, {:month=>8, :stat=>2}, {:month=>9, :stat=>5}, {:month=>10, :stat=>6}, {:month=>11, :stat=>8}, {:month=>12, :stat=>10}]"
